STRENGTH  PARA  CONS  RATE  CT  RT  ART  FAVOURABLE
2  0.8  1.00  0.013071895424836602  1.000  0.820  0.880  ['CT', 'ART']
2  0.8  1.00  0.10457516339869281  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  0.8  1.00  0.13071895424836602  1.000  0.880  1.000  ['CT', 'ART']
2  0.8  1.00  0.26143790849673204  1.000  0.940  1.000  ['CT', 'RT', 'ART']
2  0.8  1.00  0.6405228758169934  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  0.8  1.00  0.8954248366013072  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  0.8  1.00  0.9803921568627451  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  0.8  1.00  1.0  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.00  9.645061728395062e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  4.8225308641975306e-05  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  8.680555555555556e-05  0.020  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  0.00033757716049382714  0.040  0.000  0.020  ['CT', 'RT', 'ART']
2  1.0  0.00  0.000626929012345679  0.040  0.000  0.040  ['CT', 'RT', 'ART']
2  1.0  0.00  0.0014226466049382716  0.060  0.020  0.060  ['CT', 'RT', 'ART']
2  1.0  0.00  0.002035108024691358  0.080  0.060  0.100  ['CT', 'RT', 'ART']
2  1.0  0.00  0.002097800925925926  0.080  0.060  0.140  ['CT', 'RT', 'ART']
2  1.0  0.00  0.0021122685185185185  0.080  0.060  0.140  ['CT', 'RT', 'ART']
2  1.0  0.25  7.507507507507507e-05  0.020  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00037537537537537537  0.040  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0006756756756756757  0.080  0.060  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.002627627627627628  0.180  0.000  0.080  ['CT', 'ART']
2  1.0  0.25  0.00487987987987988  0.360  0.080  0.160  ['CT']
2  1.0  0.25  0.011073573573573574  0.800  0.280  0.400  ['CT']
2  1.0  0.25  0.01584084084084084  0.860  0.420  0.560  ['CT']
2  1.0  0.25  0.01632882882882883  0.860  0.380  0.560  ['CT']
2  1.0  0.25  0.01644144144144144  0.860  0.440  0.560  ['CT']
2  1.0  0.50  0.0003058103975535168  0.040  0.020  0.040  ['CT', 'RT', 'ART']
2  1.0  0.50  0.0015290519877675841  0.100  0.020  0.160  ['CT', 'ART']
2  1.0  0.50  0.0027522935779816515  0.480  0.500  0.420  ['CT', 'RT', 'ART']
2  1.0  0.50  0.010703363914373088  0.640  0.100  0.420  ['CT']
2  1.0  0.50  0.019877675840978593  0.780  0.220  0.680  ['CT', 'ART']
2  1.0  0.50  0.04510703363914373  1.000  0.780  0.940  ['CT', 'ART']
2  1.0  0.50  0.06452599388379204  1.000  0.860  1.000  ['CT', 'ART']
2  1.0  0.50  0.06651376146788991  1.000  0.860  1.000  ['CT', 'ART']
2  1.0  0.50  0.06697247706422019  1.000  0.880  1.000  ['CT', 'ART']
2  1.0  0.75  0.0022148394241417496  0.240  0.320  0.380  ['CT', 'RT', 'ART']
2  1.0  0.75  0.01107419712070875  0.600  0.060  0.320  ['CT']
2  1.0  0.75  0.019933554817275746  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.75  0.07751937984496124  1.000  0.540  1.000  ['CT', 'ART']
2  1.0  0.75  0.14396456256921372  1.000  0.800  1.000  ['CT', 'ART']
2  1.0  0.75  0.3266888150609081  1.000  1.000  1.000  ['CT', 'RT', 'ART']
