STRENGTH  PARA  CONS  RATE  CT  RT  ART  FAVOURABLE
2  0.8  0.75  0.044444444444444446  0.550  0.240  0.410  ['CT', 'ART']
2  0.8  0.75  0.05  0.620  0.480  0.420  ['CT', 'RT', 'ART']
2  0.8  0.75  0.050793650793650794  0.540  0.060  0.340  ['CT', 'ART']
2  0.8  0.75  0.05555555555555555  0.790  0.215  0.555  ['CT']
2  0.8  0.75  0.058333333333333334  0.720  0.740  0.620  ['CT', 'RT', 'ART']
2  0.8  0.75  0.05925925925925926  0.720  0.260  0.560  ['CT', 'ART']
2  0.8  0.75  0.06349206349206349  0.840  0.260  0.560  ['CT']
2  0.8  0.75  0.06666666666666667  0.743  0.351  0.551  ['CT']
2  0.8  0.75  0.07407407407407407  0.600  0.440  0.580  ['CT', 'RT', 'ART']
2  0.8  0.75  0.07777777777777778  0.783  0.600  0.723  ['CT', 'ART']
2  0.8  0.75  0.07936507936507936  0.780  0.400  0.520  ['CT']
2  0.8  0.75  0.08333333333333333  0.847  0.590  0.660  ['CT', 'ART']
2  0.8  0.75  0.08888888888888889  0.940  0.500  0.800  ['CT', 'ART']
2  0.8  0.75  0.1  0.820  0.672  0.748  ['CT', 'ART']
2  0.8  0.75  0.1111111111111111  0.900  0.612  0.780  ['CT', 'ART']
2  0.8  0.75  0.11666666666666667  0.949  0.886  0.929  ['CT', 'RT', 'ART']
2  0.8  0.75  0.13333333333333333  0.880  0.560  0.760  ['CT', 'ART']
2  0.8  0.75  0.15555555555555556  0.940  0.780  0.880  ['CT', 'ART']
2  0.8  0.75  0.15873015873015872  0.940  0.620  0.840  ['CT', 'ART']
2  0.8  0.75  0.16666666666666666  1.000  0.760  0.900  ['CT', 'ART']
2  0.8  0.75  0.2  1.000  0.860  0.960  ['CT', 'ART']
2  0.8  0.75  0.2222222222222222  1.000  0.820  0.940  ['CT', 'ART']
2  0.8  1.00  0.06349206349206349  0.820  0.320  0.600  ['CT']
2  0.8  1.00  0.08465608465608465  0.820  0.200  0.520  ['CT']
2  0.8  1.00  0.09523809523809523  0.920  0.140  0.667  ['CT']
2  0.8  1.00  0.10884353741496598  1.000  0.150  0.550  ['CT']
2  0.8  1.00  0.1111111111111111  1.000  0.460  0.780  ['CT']
2  0.8  1.00  0.11904761904761904  0.900  0.660  0.780  ['CT', 'ART']
2  0.8  1.00  0.14285714285714285  0.970  0.310  0.805  ['CT']
2  0.8  1.00  0.16666666666666666  1.000  0.720  0.980  ['CT', 'ART']
2  0.8  1.00  0.19047619047619047  1.000  0.510  0.910  ['CT', 'ART']
2  0.8  1.00  0.21428571428571427  0.960  0.780  0.980  ['CT', 'ART']
2  0.8  1.00  0.21768707482993196  1.000  0.260  0.820  ['CT']
2  0.8  1.00  0.23809523809523808  1.000  0.600  0.980  ['CT', 'ART']
2  0.8  1.00  0.25  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  0.8  1.00  0.25396825396825395  1.000  0.760  0.980  ['CT', 'ART']
2  0.8  1.00  0.272108843537415  1.000  0.520  0.980  ['CT', 'ART']
2  0.8  1.00  0.2857142857142857  0.997  0.637  1.000  ['CT', 'ART']
2  0.8  1.00  0.31746031746031744  0.980  0.840  1.000  ['CT', 'ART']
2  0.8  1.00  0.3333333333333333  1.000  0.960  1.000  ['CT', 'ART']
2  0.8  1.00  0.3401360544217687  1.000  0.620  0.960  ['CT', 'ART']
2  0.8  1.00  0.35714285714285715  1.000  0.880  0.997  ['CT', 'ART']
2  0.8  1.00  0.38095238095238093  1.000  0.980  1.000  ['CT', 'RT', 'ART']
2  0.8  1.00  0.42857142857142855  1.000  0.970  1.000  ['CT', 'ART']
2  0.8  1.00  0.47619047619047616  1.000  0.972  1.000  ['CT', 'ART']
2  0.8  1.00  0.5  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  0.8  1.00  0.5714285714285714  1.000  0.890  1.000  ['CT', 'ART']
2  0.8  1.00  0.6666666666666666  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  0.8  1.00  0.6802721088435374  1.000  0.880  1.000  ['CT', 'ART']
2  0.8  1.00  0.7142857142857143  1.000  0.980  1.000  ['CT', 'RT', 'ART']
2  0.8  1.00  0.8571428571428571  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  0.8  1.00  0.9523809523809523  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.00  6.417394615709782e-07  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  8.489296305924654e-07  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  9.840005077421665e-07  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  1.2834789231419563e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  1.3120006769895554e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  1.414882717654109e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  1.6506965039297938e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  1.6868580132722855e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  1.7113052308559418e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  2.108572516590357e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  2.1223240764811635e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  2.425513230264187e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  2.4760447558946908e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  2.546788891777396e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  2.5669578462839127e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  2.829765435308218e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  2.852175384759903e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  2.903871063608676e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  2.9520015232264996e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  2.971253707073629e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  3.1834861147217453e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  3.208697307854891e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  3.373716026544571e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  3.5372067941352725e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  3.6670826375484467e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  3.714067133842036e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  3.936002030968666e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  4.217145033180714e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  4.244648152962327e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  4.2782630771398544e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  4.9520895117893815e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
