STRENGTH  PARA  CONS  RATE  CT  RT  ART  FAVOURABLE
3  1.0  0.25  0.0015735626220703125  0.040  0.020  0.020  ['CT', 'RT', 'ART']
3  1.0  0.25  0.0061959028244018555  0.200  0.180  0.160  ['CT', 'RT', 'ART']
3  1.0  0.25  0.006866455078125  0.420  0.360  0.340  ['CT', 'RT', 'ART']
3  1.0  0.25  0.008392333984375  0.360  0.320  0.400  ['CT', 'RT', 'ART']
3  1.0  0.25  0.009441375732421875  0.380  0.300  0.260  ['CT', 'RT', 'ART']
3  1.0  0.25  0.01888275146484375  0.750  0.620  0.630  ['CT', 'RT', 'ART']
3  1.0  0.25  0.028324127197265625  0.840  0.720  0.720  ['CT', 'RT', 'ART']
3  1.0  0.25  0.03021240234375  0.800  0.800  0.780  ['CT', 'RT', 'ART']
3  1.0  0.50  0.00457763671875  0.180  0.160  0.180  ['CT', 'RT', 'ART']
3  1.0  0.50  0.018024444580078125  0.520  0.440  0.540  ['CT', 'RT', 'ART']
3  1.0  0.50  0.019975142045454544  0.660  0.640  0.700  ['CT', 'RT', 'ART']
3  1.0  0.50  0.0244140625  0.600  0.700  0.700  ['CT', 'RT', 'ART']
3  1.0  0.50  0.0274658203125  0.760  0.820  0.720  ['CT', 'RT', 'ART']
3  1.0  0.50  0.054931640625  0.940  0.920  0.960  ['CT', 'RT', 'ART']
3  1.0  0.50  0.0823974609375  1.000  1.000  0.980  ['CT', 'RT', 'ART']
3  1.0  0.50  0.087890625  1.000  0.960  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.0146484375  0.360  0.320  0.560  ['CT', 'ART']
3  1.0  0.75  0.05767822265625  0.920  0.940  0.920  ['CT', 'RT', 'ART']
3  1.0  0.75  0.06392045454545454  1.000  0.980  0.980  ['CT', 'RT', 'ART']
3  1.0  0.75  0.078125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.087890625  1.000  0.960  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.17578125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.263671875  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.28125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.041666666666666664  0.840  0.840  0.820  ['CT', 'RT', 'ART']
3  1.0  1.00  0.1640625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.18181818181818182  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.2222222222222222  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.25  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.5  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.75  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.8  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.00  0.06591796875  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.00  0.098876953125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.00  0.1318359375  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.00  0.19775390625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.25  0.1171875  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.25  0.17578125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.25  0.234375  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.25  0.3515625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.50  0.15625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.50  0.234375  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.50  0.3125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.50  0.46875  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.75  0.25  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.75  0.375  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.75  0.5  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.75  0.75  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  1.00  0.3333333333333333  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  1.00  0.5  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  1.00  0.6666666666666666  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  1.00  1.0  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.00  0.002574920654296875  0.240  0.180  0.280  ['CT', 'RT', 'ART']
4  0.6  0.00  0.0274658203125  0.980  0.900  1.000  ['CT', 'ART']
4  0.6  0.00  0.04119873046875  0.980  1.000  0.980  ['CT', 'RT', 'ART']
4  0.6  0.00  0.054931640625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.00  0.06591796875  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.00  0.0823974609375  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.00457763671875  0.320  0.480  0.400  ['CT', 'RT', 'ART']
4  0.6  0.25  0.048828125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.0732421875  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.09765625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.1171875  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.146484375  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.00732421875  0.720  0.440  0.540  ['CT', 'ART']
4  0.6  0.50  0.078125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.1171875  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.15625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
